NUM_SERVERS;NUM_CLIENTS;NUM_CANDS;THRESHOLD;BIT_LENGTH;Use_Elliptic_Curve;t_setup;t_gen_ballots;t_make_clients;t_encrypt_ballots;t_send_ballots;time_mixing;time_verifying_proofs;t_pool_shares;t_decrypt;t_tally;time_total
5;32;14;3;3072;False;0.02481245994567871;0.00045561790466308594;2.5272369384765625e-05;2.5672268867492676;5.9604644775390625e-06;69.04274487495422;44.15193033218384;2.1457672119140625e-06;28.83701515197754;0.0014731884002685547;144.62572479248047
5;32;16;3;3072;False;0.024774789810180664;0.00048422813415527344;2.5987625122070312e-05;2.5801773071289062;6.198883056640625e-06;69.05414938926697;44.17402148246765;2.86102294921875e-06;28.861676692962646;0.001735687255859375;144.69709038734436
5;32;18;3;3072;False;0.024836063385009766;0.0005176067352294922;2.5987625122070312e-05;2.58905029296875;5.9604644775390625e-06;69.04955577850342;44.15752196311951;1.9073486328125e-06;28.86749291419983;0.0020821094512939453;144.6911301612854
5;32;20;3;3072;False;0.024794340133666992;0.0005474090576171875;2.6226043701171875e-05;2.6006112098693848;6.198883056640625e-06;69.05781960487366;44.16037631034851;2.384185791015625e-06;28.823701858520508;0.002496480941772461;144.6704182624817
2;32;5;2;3072;False;0.024521350860595703;0.0003147125244140625;2.5272369384765625e-05;2.5256543159484863;5.9604644775390625e-06;27.61556315422058;17.671358585357666;1.6689300537109375e-06;2.8913934230804443;8.893013000488281e-05;50.728941202163696
3;32;5;2;3072;False;0.02457737922668457;0.00032520294189453125;2.574920654296875e-05;2.5272302627563477;5.9604644775390625e-06;41.42958307266235;26.495705604553223;1.9073486328125e-06;3.8525047302246094;8.654594421386719e-05;74.33006834983826
4;32;5;3;3072;False;0.024747610092163086;0.0003216266632080078;2.47955322265625e-05;2.5268120765686035;7.152557373046875e-06;55.22242832183838;35.32976317405701;2.86102294921875e-06;4.814596176147461;9.34600830078125e-05;97.91882801055908
5;32;5;3;3072;False;0.024813175201416016;0.0003428459167480469;2.5510787963867188e-05;2.526682138442993;8.106231689453125e-06;69.03796815872192;44.187602043151855;2.1457672119140625e-06;5.7696373462677;9.131431579589844e-05;121.54721069335938
6;32;5;4;3072;False;0.025097131729125977;0.00032782554626464844;2.5987625122070312e-05;2.5269615650177;6.198883056640625e-06;82.84451913833618;53.007306814193726;1.9073486328125e-06;7.70153284072876;8.368492126464844e-05;146.1059103012085
7;32;5;4;3072;False;0.025171756744384766;0.0003218650817871094;2.5033950805664062e-05;2.5311315059661865;7.867813110351562e-06;96.71068692207336;61.84718132019043;3.337860107421875e-06;8.660571098327637;8.869171142578125e-05;169.77524614334106
8;32;5;5;3072;False;0.025325775146484375;0.00032830238342285156;2.4557113647460938e-05;2.5319879055023193;8.344650268554688e-06;110.56615400314331;70.70707869529724;2.6226043701171875e-06;9.617974519729614;9.012222290039062e-05;193.44903421401978
9;32;5;5;3072;False;0.025476694107055664;0.0003228187561035156;2.288818359375e-05;2.5262768268585205;6.4373016357421875e-06;124.31704354286194;79.50024390220642;3.814697265625e-06;10.570607423782349;8.96453857421875e-05;216.9401571750641
10;32;5;6;3072;False;0.0257570743560791;0.0003247261047363281;2.6226043701171875e-05;2.526731252670288;5.7220458984375e-06;138.16400003433228;88.33641791343689;3.5762786865234375e-06;12.487871646881104;9.107589721679688e-05;241.54130792617798
